# Time	0_mean	0_err	1_mean	1_err	2_mean	2_err	3_mean	3_err	4_mean	4_err	5_mean	5_err	6_mean	6_err	7_mean	7_err	8_mean	8_err	9_mean	9_err	10_mean	10_err	11_mean	11_err
 6.3500000e-01	 6.0923456e+03	 6.1415040e+02	 2.7176445e+01	 3.3367574e+00	 4.2846340e+00	 5.4808471e-01	 7.0694245e-01	 7.6337662e-02	 5.2284899e-01	 7.1898123e-02	 9.9915171e-02	 1.1962536e-02	 5.7901044e-02	 7.5356333e-03	 1.6913675e-02	 1.9271611e-03	 4.1127911e-03	 4.4674178e-04	 4.2132735e-03	 4.2421480e-04	 5.0218432e-04	 5.8855117e-05	 8.1281279e-05	 8.8116740e-06
 6.4000000e-01	 6.1858964e+03	 6.2366110e+02	 2.8076349e+01	 3.4483049e+00	 4.1007317e+00	 5.2818381e-01	 8.1071034e-01	 8.8126452e-02	 5.3156403e-01	 7.2981459e-02	 1.3392714e-01	 1.6082872e-02	 6.6139883e-02	 8.6483910e-03	 2.5954287e-02	 2.9445483e-03	 5.3201234e-03	 5.7897549e-04	 4.4178338e-03	 4.4519761e-04	 1.1397159e-03	 1.3389613e-04	 2.1295019e-04	 2.3316865e-05
 6.4500000e-01	 6.2778817e+03	 6.3301398e+02	 2.9324567e+01	 3.6026461e+00	 4.0908594e+00	 5.3117940e-01	 9.5976415e-01	 1.0465846e-01	 5.0751278e-01	 6.9550095e-02	 1.6654872e-01	 2.0057997e-02	 6.3552712e-02	 8.3422973e-03	 3.1508140e-02	 3.5513810e-03	 9.2096014e-03	 1.0037828e-03	 2.4182247e-03	 2.4347386e-04	 8.7259224e-04	 1.0271328e-04	 7.6838536e-05	 8.3464991e-06
 6.5000000e-01	 6.3681537e+03	 6.4219411e+02	 3.0900327e+01	 3.7971454e+00	 4.2549109e+00	 5.5685364e-01	 1.1383643e+00	 1.2417392e-01	 4.5535673e-01	 6.2267094e-02	 1.8719499e-01	 2.2603931e-02	 5.1481163e-02	 6.7753879e-03	 2.9165240e-02	 3.2688178e-03	 1.1098750e-02	 1.2099463e-03	 1.8396736e-03	 1.8451258e-04	 4.3732415e-04	 5.1212978e-05	 2.1412646e-04	 2.3419850e-05
 6.5500000e-01	 6.4565670e+03	 6.5118678e+02	 3.2777741e+01	 4.0285468e+00	 4.5843975e+00	 6.0384473e-01	 1.3277105e+00	 1.4462343e-01	 3.8515993e-01	 5.2534552e-02	 1.8918053e-01	 2.2899444e-02	 3.6153839e-02	 4.7531816e-03	 2.0793212e-02	 2.3211491e-03	 8.7174586e-03	 9.5032373e-04	 3.7252780e-03	 3.7498268e-04	 1.0323003e-03	 1.2130628e-04	 7.8194763e-05	 8.5260288e-06
 6.6000000e-01	 6.5429798e+03	 6.5997785e+02	 3.4926182e+01	 4.2930252e+00	 5.0628739e+00	 6.6974530e-01	 1.5079188e+00	 1.6387114e-01	 3.1043973e-01	 4.2222221e-02	 1.7187719e-01	 2.0850875e-02	 2.5465193e-02	 3.3144880e-03	 1.3041030e-02	 1.4566260e-03	 4.9297900e-03	 5.3639975e-04	 4.6506111e-03	 4.6859649e-04	 1.0153779e-03	 1.1949992e-04	 2.0952689e-04	 2.2889312e-05
 6.6500000e-01	 6.6272542e+03	 6.6855356e+02	 3.7310818e+01	 4.5862658e+00	 5.6667498e+00	 7.5125234e-01	 1.6600955e+00	 1.7991037e-01	 2.4555700e-01	 3.3309014e-02	 1.4090506e-01	 1.7121003e-02	 2.4902208e-02	 3.2043809e-03	 1.2050780e-02	 1.3646487e-03	 4.2833153e-03	 4.6555893e-04	 2.9379585e-03	 2.9603383e-04	 4.3322498e-04	 5.0791935e-05	 8.5194097e-05	 9.3309796e-06
 6.7000000e-01	 6.7092544e+03	 6.7690030e+02	 3.9893144e+01	 4.9035179e+00	 6.3664474e+00	 8.4434202e-01	 1.7683132e+00	 1.9107095e-01	 2.0294847e-01	 2.7509586e-02	 1.0629963e-01	 1.2912854e-02	 3.4720593e-02	 4.4762567e-03	 1.8583656e-02	 2.1181802e-03	 7.5434456e-03	 8.2222511e-04	 1.6933604e-03	 1.6974746e-04	 8.8962119e-04	 1.0455062e-04	 1.9954553e-04	 2.1770687e-05
 6.7500000e-01	 6.7888496e+03	 6.8500486e+02	 4.2631611e+01	 5.2396771e+00	 7.1278366e+00	 9.4446148e-01	 1.8212706e+00	 1.9619307e-01	 1.9073504e-01	 2.5950273e-02	 7.9252984e-02	 9.5826157e-03	 4.9823488e-02	 6.4624705e-03	 2.7427872e-02	 3.1084845e-03	 1.0781689e-02	 1.1755005e-03	 3.1688112e-03	 3.1883032e-04	 1.1242356e-03	 1.3226430e-04	 9.7200918e-05	 1.0684455e-05
 6.8000000e-01	 6.8659131e+03	 6.9285440e+02	 4.5482261e+01	 5.5893551e+00	 7.9138803e+00	 1.0467410e+00	 1.8134661e+00	 1.9474772e-01	 2.1116708e-01	 2.8929462e-02	 6.8486975e-02	 8.2133253e-03	 6.2399913e-02	 8.1378658e-03	 3.1548773e-02	 3.5518431e-03	 1.0103738e-02	 1.1015987e-03	 4.6828803e-03	 4.7179303e-04	 4.9007573e-04	 5.7623770e-05	 1.8502688e-04	 2.0159076e-05
 6.8500000e-01	 6.9403226e+03	 7.0043665e+02	 4.8399464e+01	 5.9469650e+00	 8.6864363e+00	 1.1462234e+00	 1.7457595e+00	 1.8689099e-01	 2.6020331e-01	 3.5843484e-02	 7.7432847e-02	 9.2575224e-03	 6.5957300e-02	 8.6404597e-03	 2.7676456e-02	 3.0989936e-03	 6.3270016e-03	 6.8937480e-04	 3.4891727e-03	 3.5171762e-04	 7.3482194e-04	 8.6368187e-05	 1.1316796e-04	 1.2464839e-05
 6.9000000e-01	 7.0119602e+03	 7.0773985e+02	 5.1336652e+01	 6.3068137e+00	 9.4080945e+00	 1.2380984e+00	 1.6252712e+00	 1.7344619e-01	 3.2830243e-01	 4.5333860e-02	 1.0313095e-01	 1.2357555e-02	 5.8666206e-02	 7.7122083e-03	 1.8892609e-02	 2.1083287e-03	 3.9892931e-03	 4.3338879e-04	 1.7533512e-03	 1.7595361e-04	 1.1816158e-03	 1.3899521e-04	 1.6720159e-04	 1.8192306e-05
 6.9500000e-01	 7.0807126e+03	 7.1475253e+02	 5.4247039e+01	 6.6631884e+00	 1.0043981e+01	 1.3179328e+00	 1.4646266e+00	 1.5581607e-01	 4.0227253e-01	 5.5563014e-02	 1.3720290e-01	 1.6492707e-02	 4.4293945e-02	 5.8307460e-03	 1.2170227e-02	 1.3616807e-03	 5.8907574e-03	 6.4202839e-04	 2.6194266e-03	 2.6333311e-04	 5.9818272e-04	 7.0486458e-05	 1.3172391e-04	 1.4518494e-05
 7.0000000e-01	 7.1464701e+03	 7.2146377e+02	 5.7084347e+01	 7.0104391e+00	 1.0563425e+01	 1.3818820e+00	 1.2806253e+00	 1.3583463e-01	 4.6781832e-01	 6.4559309e-02	 1.6857551e-01	 2.0324256e-02	 3.0250894e-02	 3.9620881e-03	 1.2830354e-02	 1.4576761e-03	 9.7340443e-03	 1.0616160e-03	 4.5104317e-03	 4.5432040e-04	 5.9274556e-04	 6.9635083e-05	 1.4756704e-04	 1.6034737e-05
 7.0500000e-01	 7.2091295e+03	 7.2786319e+02	 5.9803555e+01	 7.3430711e+00	 1.0941434e+01	 1.4268745e+00	 1.0924797e+00	 1.1557507e-01	 5.1229609e-01	 7.0591109e-02	 1.8707209e-01	 2.2615836e-02	 2.3762699e-02	 3.0682261e-03	 2.0322457e-02	 2.3152846e-03	 1.0894100e-02	 1.1879725e-03	 3.9950295e-03	 4.0274764e-04	 1.1782666e-03	 1.3858854e-04	 1.5127930e-04	 1.6668435e-05
 7.1000000e-01	 7.2685927e+03	 7.3394089e+02	 6.2361562e+01	 7.6558283e+00	 1.1159876e+01	 1.4507568e+00	 9.1980051e-01	 9.7136017e-02	 5.2714524e-01	 7.2498841e-02	 1.8670618e-01	 2.2629024e-02	 2.8145990e-02	 3.6147168e-03	 2.8674605e-02	 3.2452380e-03	 7.9781750e-03	 8.6980695e-04	 2.0091380e-03	 2.0205225e-04	 7.3957031e-04	 8.7197276e-05	 1.2776645e-04	 1.3864927e-05
 7.1500000e-01	 7.3247661e+03	 7.3968758e+02	 6.4717907e+01	 7.9437795e+00	 1.1208345e+01	 1.4523966e+00	 7.8054225e-01	 8.2433749e-02	 5.0952843e-01	 6.9917768e-02	 1.6761164e-01	 2.0361346e-02	 4.1106202e-02	 5.3084323e-03	 3.1245794e-02	 3.5129378e-03	 4.4920702e-03	 4.8862339e-04	 2.1517430e-03	 2.1605622e-04	 4.8614383e-04	 5.7042239e-05	 1.7017217e-04	 1.8731263e-05
 7.2000000e-01	 7.3775620e+03	 7.4509440e+02	 6.6835379e+01	 8.2023922e+00	 1.1084659e+01	 1.4317367e+00	 6.8913111e-01	 7.3019938e-02	 4.6286670e-01	 6.3347078e-02	 1.3598708e-01	 1.6545546e-02	 5.5931488e-02	 7.2688582e-03	 2.5998539e-02	 2.9081049e-03	 4.6192452e-03	 5.0297700e-04	 4.1579013e-03	 4.1869709e-04	 1.1149167e-03	 1.3114597e-04	 1.0945071e-04	 1.1863420e-05
 7.2500000e-01	 7.4268983e+03	 7.5015307e+02	 6.8680615e+01	 8.4276034e+00	 1.0794937e+01	 1.3897937e+00	 6.5496312e-01	 6.9919142e-02	 3.9616809e-01	 5.4052012e-02	 1.0207601e-01	 1.2410977e-02	 6.4961968e-02	 8.4867688e-03	 1.7105577e-02	 1.9085372e-03	 8.1946271e-03	 8.9400769e-04	 4.3860826e-03	 4.4212688e-04	 8.9107444e-04	 1.0503408e-04	 1.8680408e-04	 2.0534070e-05
 7.3000000e-01	 7.4726986e+03	 7.5485587e+02	 7.0224606e+01	 8.6158831e+00	 1.0353284e+01	 1.3286059e+00	 6.8143088e-01	 7.3474723e-02	 3.2228124e-01	 4.3818154e-02	 7.6841454e-02	 9.2896132e-03	 6.3540560e-02	 8.3360114e-03	 1.1623935e-02	 1.3037142e-03	 1.0911827e-02	 1.1900725e-03	 2.4235067e-03	 2.4414070e-04	 4.3187134e-04	 5.0634536e-05	 9.4131504e-05	 1.0194145e-05
 7.3500000e-01	 7.5148925e+03	 7.5919554e+02	 7.1443182e+01	 8.7642939e+00	 9.7810988e+00	 1.2511341e+00	 7.6558098e-01	 8.3272190e-02	 2.5541341e-01	 3.4608076e-02	 6.8414454e-02	 8.1998008e-03	 5.2407964e-02	 6.8946208e-03	 1.3887144e-02	 1.5818964e-03	 9.5041621e-03	 1.0362703e-03	 1.8282691e-03	 1.8333619e-04	 1.0018788e-03	 1.1787517e-04	 1.9977612e-04	 2.1927287e-05
 7.4000000e-01	 7.5534145e+03	 7.6316542e+02	 7.2317356e+01	 8.8705330e+00	 9.1060299e+00	 1.1611148e+00	 8.9843692e-01	 9.8217434e-02	 2.0839119e-01	 2.8190563e-02	 7.9466858e-02	 9.5025345e-03	 3.7310260e-02	 4.9033159e-03	 2.2071723e-02	 2.5127097e-03	 5.6661481e-03	 6.1717284e-04	 3.6741366e-03	 3.6986964e-04	 1.0278913e-03	 1.2109215e-04	 8.3072234e-05	 8.9958568e-06
 7.4500000e-01	 7.5882064e+03	 7.6675963e+02	 7.2833596e+01	 8.9329605e+00	 8.3606245e+00	 1.0628775e+00	 1.0659496e+00	 1.1670144e-01	 1.9019318e-01	 2.5810043e-02	 1.0635733e-01	 1.2752234e-02	 2.6026545e-02	 3.3845976e-03	 2.9658397e-02	 3.3520677e-03	 4.0078961e-03	 4.3581370e-04	 4.6091560e-03	 4.6455048e-04	 4.3826609e-04	 5.1466839e-05	 2.0799673e-04	 2.2793924e-05
 7.5000000e-01	 7.6192157e+03	 7.6997291e+02	 7.2984055e+01	 8.9506311e+00	 7.5807592e+00	 9.6113514e-01	 1.2504743e+00	 1.3677620e-01	 2.0422861e-01	 2.7929144e-02	 1.4032316e-01	 1.6880892e-02	 2.4354349e-02	 3.1255434e-03	 3.0617221e-02	 3.4379933e-03	 6.5118206e-03	 7.1060748e-04	 2.9380552e-03	 2.9625755e-04	 8.5766490e-04	 1.0094542e-04	 7.7164221e-05	 8.3692452e-06
 7.5500000e-01	 7.6463958e+03	 7.7280065e+02	 7.2766657e+01	 8.9233027e+00	 6.8038992e+00	 8.6075674e-01	 1.4326226e+00	 1.5634492e-01	 2.4769179e-01	 3.4111700e-02	 1.7032826e-01	 2.0553533e-02	 3.3124666e-02	 4.2591035e-03	 2.4192566e-02	 2.7038308e-03	 1.0156928e-02	 1.1081191e-03	 1.6914193e-03	 1.6954014e-04	 1.1279075e-03	 1.3280763e-04	 2.1077680e-04	 2.3062959e-05
 7.6000000e-01	 7.6697060e+03	 7.7523852e+02	 7.2185142e+01	 8.8514404e+00	 6.0672999e+00	 7.6653826e-01	 1.5932904e+00	 1.7336961e-01	 3.1211621e-01	 4.3134417e-02	 1.8664159e-01	 2.2585996e-02	 4.7783225e-02	 6.1875240e-03	 1.5491072e-02	 1.7287010e-03	 1.0557842e-02	 1.1512370e-03	 3.1251950e-03	 3.1442506e-04	 5.0378015e-04	 5.9332195e-05	 7.6867783e-05	 8.3682126e-06
 7.6500000e-01	 7.6891119e+03	 7.7728283e+02	 7.1249000e+01	 8.7362130e+00	 5.4062007e+00	 6.8297779e-01	 1.7156544e+00	 1.8607964e-01	 3.8501632e-01	 5.3246077e-02	 1.8398570e-01	 2.2323953e-02	 6.0749074e-02	 7.9153736e-03	 1.1415107e-02	 1.2844815e-03	 7.2350090e-03	 7.8853022e-04	 4.6338270e-03	 4.6692068e-04	 7.0549761e-04	 8.3060301e-05	 2.0789116e-04	 2.2711345e-05
 7.7000000e-01	 7.7045850e+03	 7.7893064e+02	 6.9973309e+01	 8.5794732e+00	 4.8521300e+00	 6.1407119e-01	 1.7869285e+00	 1.9315532e-01	 4.5229925e-01	 6.2496995e-02	 1.6323639e-01	 1.9853652e-02	 6.5328928e-02	 8.5544220e-03	 1.5180152e-02	 1.7321343e-03	 4.1826763e-03	 4.5483581e-04	 3.4807806e-03	 3.5110203e-04	 1.1749294e-03	 1.3831044e-04	 8.2170707e-05	 8.9907131e-06
 7.7500000e-01	 7.7161040e+03	 7.8017982e+02	 6.8378459e+01	 8.3837173e+00	 4.4313988e+00	 5.6313398e-01	 1.7996912e+00	 1.9386506e-01	 5.0098264e-01	 6.9107038e-02	 1.3112663e-01	 1.5972367e-02	 5.9166085e-02	 7.7766142e-03	 2.3770728e-02	 2.7031415e-03	 5.0619903e-03	 5.5217972e-04	 1.7580197e-03	 1.7647076e-04	 6.1732503e-04	 7.2822636e-05	 1.9959225e-04	 2.1770065e-05
 7.8000000e-01	 7.7236529e+03	 7.8102871e+02	 6.6489808e+01	 8.1520395e+00	 4.1638490e+00	 5.3264260e-01	 1.7526528e+00	 1.8814114e-01	 5.2169252e-01	 7.1805949e-02	 9.8054663e-02	 1.1929177e-02	 4.5446983e-02	 5.9820821e-03	 3.0347841e-02	 3.4250118e-03	 8.8041107e-03	 9.6104591e-04	 2.5863417e-03	 2.5991185e-04	 5.6988340e-04	 6.7061610e-05	 9.2587059e-05	 1.0176145e-05
 7.8500000e-01	 7.7272227e+03	 7.8147640e+02	 6.4337352e+01	 7.8881021e+00	 4.0618994e+00	 5.2408779e-01	 1.6507779e+00	 1.7658546e-01	 5.1046177e-01	 7.0077597e-02	 7.4709759e-02	 9.0267376e-03	 3.1247574e-02	 4.0918096e-03	 2.9686084e-02	 3.3291750e-03	 1.0903694e-02	 1.1891548e-03	 4.4578421e-03	 4.4895436e-04	 1.1615246e-03	 1.3673300e-04	 1.8658332e-04	 2.0319381e-05
 7.9000000e-01	 7.7268118e+03	 7.8152274e+02	 6.1955159e+01	 7.5960677e+00	 4.1299611e+00	 5.3785754e-01	 1.5047557e+00	 1.6040479e-01	 4.6948324e-01	 6.4258041e-02	 6.8610501e-02	 8.2162969e-03	 2.3877863e-02	 3.0784340e-03	 2.2317575e-02	 2.4923304e-03	 8.8375741e-03	 9.6327489e-04	 3.9767022e-03	 4.0104276e-04	 7.6014393e-04	 8.9681491e-05	 1.0720616e-04	 1.1816445e-05
 7.9500000e-01	 7.7224251e+03	 7.8116806e+02	 5.9380834e+01	 7.2805186e+00	 4.3642460e+00	 5.7319511e-01	 1.3298699e+00	 1.4128269e-01	 4.0667520e-01	 5.5469143e-02	 8.1676435e-02	 9.7663378e-03	 2.7112632e-02	 3.4711053e-03	 1.4096570e-02	 1.5737106e-03	 5.0914591e-03	 5.5423351e-04	 2.0166897e-03	 2.0291482e-04	 4.7250184e-04	 5.5513360e-05	 1.6996864e-04	 1.8480987e-05
 8.0000000e-01	 7.7140728e+03	 7.8041319e+02	 5.6654978e+01	 6.9464031e+00	 4.7529656e+00	 6.2825694e-01	 1.1443935e+00	 1.2120227e-01	 3.3414662e-01	 4.5400894e-02	 1.0961751e-01	 1.3147063e-02	 3.9252321e-02	 5.0565936e-03	 1.1541039e-02	 1.3033569e-03	 4.1641996e-03	 4.5353610e-04	 2.1303330e-03	 2.1373210e-04	 1.0901123e-03	 1.2835638e-04	 1.2476768e-04	 1.3766644e-05
 8.0500000e-01	 7.7017715e+03	 7.7925990e+02	 5.3820478e+01	 6.5989411e+00	 5.2769021e+00	 7.0024482e-01	 9.6767241e-01	 1.0224089e-01	 2.6585704e-01	 3.5985890e-02	 1.4333530e-01	 1.7249617e-02	 5.4009820e-02	 7.0083235e-03	 1.6657708e-02	 1.9017774e-03	 7.1598709e-03	 7.8213520e-04	 4.1060471e-03	 4.1325755e-04	 9.0891485e-04	 1.0716610e-04	 1.5114469e-04	 1.6409465e-05
 8.1000000e-01	 7.6855445e+03	 7.7771053e+02	 5.0921852e+01	 6.2435466e+00	 5.9103617e+00	 7.8557266e-01	 8.1810358e-01	 8.6363764e-02	 2.1492422e-01	 2.9033544e-02	 1.7187890e-01	 2.0749048e-02	 6.3760588e-02	 8.3220812e-03	 2.5359211e-02	 2.8792975e-03	 1.0468134e-02	 1.1422389e-03	 4.3578658e-03	 4.3928547e-04	 4.2867978e-04	 5.0302759e-05	 1.4376357e-04	 1.5859114e-05
 8.1500000e-01	 7.6654215e+03	 7.7576799e+02	 4.8004577e+01	 5.8857532e+00	 6.6224273e+00	 8.8004846e-01	 7.1121422e-01	 7.5239075e-02	 1.9109738e-01	 2.5894326e-02	 1.8599401e-01	 2.2517832e-02	 6.3475907e-02	 8.3229284e-03	 3.0721844e-02	 3.4614924e-03	 1.0110242e-02	 1.1021358e-03	 2.4301390e-03	 2.4494593e-04	 9.7228237e-04	 1.1453794e-04	 1.3169433e-04	 1.4276952e-05
 8.2000000e-01	 7.6414371e+03	 7.7343568e+02	 4.5114365e+01	 5.5311243e+00	 7.3784530e+00	 9.7906963e-01	 6.5804093e-01	 7.0075315e-02	 1.9888647e-01	 2.7188040e-02	 1.8111698e-01	 2.1987022e-02	 5.3310602e-02	 7.0109574e-03	 2.8487367e-02	 3.1904757e-03	 6.5190646e-03	 7.1012785e-04	 1.8181761e-03	 1.8211209e-04	 1.0393881e-03	 1.2246526e-04	 1.6258562e-04	 1.7917279e-05
 8.2500000e-01	 7.6136318e+03	 7.7071766e+02	 4.2296411e+01	 5.1851665e+00	 8.1417357e+00	 1.0778349e+00	 6.6398777e-01	 7.1456916e-02	 2.3670354e-01	 3.2646888e-02	 1.5884327e-01	 1.9329343e-02	 3.8513621e-02	 5.0600515e-03	 2.0436880e-02	 2.2808365e-03	 4.0105934e-03	 4.3621325e-04	 3.6269537e-03	 3.6479940e-04	 4.4506310e-04	 5.2298338e-05	 1.1323558e-04	 1.2259412e-05
 8.3000000e-01	 7.5820531e+03	 7.6761855e+02	 3.9594684e+01	 4.8532439e+00	 8.8752907e+00	 1.1715693e+00	 7.2827038e-01	 7.9217785e-02	 2.9717906e-01	 4.1185504e-02	 1.2639914e-01	 1.5401685e-02	 2.6712123e-02	 3.4712724e-03	 1.2963840e-02	 1.4485819e-03	 5.5917592e-03	 6.1098105e-04	 4.5723716e-03	 4.6071695e-04	 8.2711089e-04	 9.7489831e-05	 1.7963603e-04	 1.9767634e-05
 8.3500000e-01	 7.5467542e+03	 7.6414355e+02	 3.7051260e+01	 4.5405003e+00	 9.5436351e+00	 1.2557497e+00	 8.4400786e-01	 9.2469558e-02	 3.6859280e-01	 5.1143859e-02	 9.4290811e-02	 1.1467080e-02	 2.3974702e-02	 3.0677154e-03	 1.1989164e-02	 1.3592379e-03	 9.3508065e-03	 1.0210834e-03	 2.9403703e-03	 2.9665180e-04	 1.1303998e-03	 1.3312501e-04	 9.7304266e-05	 1.0522620e-05
 8.4000000e-01	 7.5077939e+03	 7.6029848e+02	 3.4705628e+01	 4.2517799e+00	 1.0114499e+01	 1.3263221e+00	 9.9895569e-01	 1.0976173e-01	 4.3713897e-01	 6.0602814e-02	 7.2895869e-02	 8.7944464e-03	 3.1685349e-02	 4.0594716e-03	 1.8262895e-02	 2.0849306e-03	 1.0763504e-02	 1.1735963e-03	 1.6909233e-03	 1.6933130e-04	 5.1857332e-04	 6.1093148e-05	 1.9347843e-04	 2.1256260e-05
 8.4500000e-01	 7.4652379e+03	 7.5608988e+02	 3.2594099e+01	 3.9915607e+00	 1.0560366e+01	 1.3798940e+00	 1.1767959e+00	 1.2926030e-01	 4.8958872e-01	 6.7743571e-02	 6.9102676e-02	 8.2650648e-03	 4.5838458e-02	 5.9201718e-03	 2.6780243e-02	 3.0358744e-03	 8.1332006e-03	 8.8602598e-04	 3.0859464e-03	 3.1010077e-04	 6.7810704e-04	 7.9942672e-05	 8.5212975e-05	 9.2098262e-06
 8.5000000e-01	 7.4191581e+03	 7.5152505e+02	 3.0749251e+01	 3.7638908e+00	 1.0859805e+01	 1.4138979e+00	 1.3588453e+00	 1.4892673e-01	 5.1583847e-01	 7.1194614e-02	 8.4085971e-02	 1.0053590e-02	 5.9114138e-02	 7.6884236e-03	 3.0766731e-02	 3.4611296e-03	 4.6234186e-03	 5.0298805e-04	 4.5909230e-03	 4.6230754e-04	 1.1673236e-03	 1.3745554e-04	 2.0293821e-04	 2.2256365e-05
 8.5500000e-01	 7.3696305e+03	 7.4661146e+02	 2.9199375e+01	 3.5723220e+00	 1.0998483e+01	 1.4267128e+00	 1.5260133e+00	 1.6671527e-01	 5.1085015e-01	 7.0295120e-02	 1.1293745e-01	 1.3550162e-02	 6.4658778e-02	 8.4557739e-03	 2.7059249e-02	 3.0268875e-03	 4.4479246e-03	 4.8548725e-04	 3.4761298e-03	 3.5071523e-04	 6.3691084e-04	 7.5133120e-05	 7.7956963e-05	 8.4343991e-06
 8.6000000e-01	 7.3167359e+03	 7.4135712e+02	 2.7968063e+01	 3.4198499e+00	 1.0969843e+01	 1.4177409e+00	 1.6608006e+00	 1.8077902e-01	 4.7561166e-01	 6.5221163e-02	 1.4626651e-01	 1.7610846e-02	 5.9617444e-02	 7.8282666e-03	 1.8608819e-02	 2.0759614e-03	 7.8066491e-03	 8.5338491e-04	 1.7642462e-03	 1.7704114e-04	 5.4918470e-04	 6.4680202e-05	 2.0724086e-04	 2.2688131e-05
 8.6500000e-01	 7.2605611e+03	 7.3577054e+02	 2.7073842e+01	 3.3088527e+00	 1.0775407e+01	 1.3874345e+00	 1.7491212e+00	 1.8965979e-01	 4.1693559e-01	 5.6950390e-02	 1.7325032e-01	 2.0925835e-02	 4.6598745e-02	 6.1286264e-03	 1.2124678e-02	 1.3568748e-03	 1.0653479e-02	 1.1621987e-03	 2.5568169e-03	 2.5659328e-04	 1.1443135e-03	 1.3478122e-04	 7.6111851e-05	 8.2648702e-06
 8.7000000e-01	 7.2011982e+03	 7.2986092e+02	 2.6529885e+01	 3.2410434e+00	 1.0424689e+01	 1.3372717e+00	 1.7817726e+00	 1.9244003e-01	 3.4613665e-01	 4.7071904e-02	 1.8514191e-01	 2.2427904e-02	 3.2319636e-02	 4.2289083e-03	 1.2740915e-02	 1.4493819e-03	 9.5652464e-03	 1.0419932e-03	 4.4113961e-03	 4.4390868e-04	 7.8061743e-04	 9.2093405e-05	 2.0602367e-04	 2.2515490e-05
 8.7500000e-01	 7.1387446e+03	 7.2363785e+02	 2.6343854e+01	 3.2174348e+00	 9.9347135e+00	 1.2696819e+00	 1.7553870e+00	 1.8883786e-01	 2.7684398e-01	 3.7479601e-02	 1.7809880e-01	 2.1634423e-02	 2.4134602e-02	 3.1061864e-03	 1.9944705e-02	 2.2750240e-03	 5.8527639e-03	 6.3694412e-04	 3.9631643e-03	 3.9966817e-04	 4.6094689e-04	 5.4157492e-05	 7.9799741e-05	 8.7164839e-06
 8.8000000e-01	 7.0733021e+03	 7.1711133e+02	 2.6517725e+01	 3.2382908e+00	 9.3291890e+00	 1.1879259e+00	 1.6727719e+00	 1.7923519e-01	 2.2237175e-01	 3.0012796e-02	 1.5441814e-01	 1.8802577e-02	 2.6242479e-02	 3.3479241e-03	 2.7995629e-02	 3.1677220e-03	 3.9768070e-03	 4.3299789e-04	 2.0262304e-03	 2.0392519e-04	 1.0651524e-03	 1.2551810e-04	 1.9940507e-04	 2.1755153e-05
 8.8500000e-01	 7.0049776e+03	 7.1029190e+02	 2.7047800e+01	 3.3031177e+00	 8.6373525e+00	 1.0959375e+00	 1.5426089e+00	 1.6463616e-01	 1.9315355e-01	 2.6116017e-02	 1.2178159e-01	 1.4844528e-02	 3.7527141e-02	 4.8207098e-03	 3.0493244e-02	 3.4243071e-03	 6.1831961e-03	 6.7657869e-04	 2.1114493e-03	 2.1152541e-04	 9.2615931e-04	 1.0920983e-04	 8.8676663e-05	 9.7445951e-06
 8.9000000e-01	 6.9338824e+03	 7.0319056e+02	 2.7924810e+01	 3.4106977e+00	 7.8925518e+00	 9.9813213e-01	 1.3785339e+00	 1.4656018e-01	 1.9473877e-01	 2.6557566e-02	 9.0756995e-02	 1.1032097e-02	 5.2142869e-02	 6.7543358e-03	 2.5458816e-02	 2.8441404e-03	 9.8092955e-03	 1.0712161e-03	 4.0592345e-03	 4.0815535e-04	 4.2735858e-04	 5.0135275e-05	 1.8794068e-04	 2.0472015e-05
 8.9500000e-01	 6.8601311e+03	 6.9581858e+02	 2.9134001e+01	 3.5591083e+00	 7.1306319e+00	 8.9919250e-01	 1.1977057e+00	 1.2688120e-01	 2.2673287e-01	 3.1239348e-02	 7.1369615e-02	 8.5964557e-03	 6.2537250e-02	 8.1541962e-03	 1.6896158e-02	 1.8842640e-03	 1.0492182e-02	 1.1433808e-03	 4.3345947e-03	 4.3684729e-04	 9.4278728e-04	 1.1116799e-04	 1.0196060e-04	 1.1252342e-05
 9.0000000e-01	 6.7838438e+03	 6.8818789e+02	 3.0655402e+01	 3.7457768e+00	 6.3882006e+00	 8.0384571e-01	 1.0190065e+00	 1.0763327e-01	 2.8288435e-01	 3.9220406e-02	 6.9856404e-02	 8.3462870e-03	 6.3348421e-02	 8.3013891e-03	 1.1600409e-02	 1.3011119e-03	 7.4131483e-03	 8.0690637e-04	 2.4391747e-03	 2.4598656e-04	 1.0497618e-03	 1.2371608e-04	 1.7260500e-04	 1.8773587e-05
 9.0500000e-01	 6.7051439e+03	 6.8031077e+02	 3.2464183e+01	 3.9675530e+00	 5.7008521e+00	 7.1664069e-01	 8.6106515e-01	 9.0806337e-02	 3.5230069e-01	 4.8940404e-02	 8.6653287e-02	 1.0361286e-02	 5.4165500e-02	 7.1206305e-03	 1.3758660e-02	 1.5690854e-03	 4.2742316e-03	 4.6481529e-04	 1.8097094e-03	 1.8099439e-04	 4.5341689e-04	 5.3289103e-05	 1.1850528e-04	 1.3105462e-05
