# Time	0_mean	0_err	1_mean	1_err	2_mean	2_err	3_mean	3_err	4_mean	4_err	5_mean	5_err	6_mean	6_err	7_mean	7_err	8_mean	8_err	9_mean	9_err	10_mean	10_err	11_mean	11_err
 6.1500000e-01	 4.8656294e+03	 4.6000780e+02	 5.3731660e+01	 7.4952572e+00	 7.1132539e+00	 5.3595485e-01	 1.0935062e+00	 7.4589503e-02	 2.5007567e-01	 1.5685062e-02	 1.1149952e-01	 4.6316410e-03	 3.5258414e-02	 1.4822678e-03	 1.2870877e-02	 4.7601023e-04	 4.8858573e-03	 2.0266588e-04	 1.9648228e-03	 6.5824728e-05	 5.6021647e-04	 1.6610977e-05	 1.0239957e-04	 2.2601755e-06
 6.2000000e-01	 4.9613164e+03	 4.6980457e+02	 5.1260440e+01	 7.2035848e+00	 6.8751626e+00	 5.3143337e-01	 1.0495749e+00	 7.5043184e-02	 2.4161655e-01	 1.4420373e-02	 1.1070106e-01	 4.8586524e-03	 3.4482373e-02	 1.4802967e-03	 1.3046455e-02	 4.9580174e-04	 4.8732317e-03	 1.9252151e-04	 1.9878254e-03	 6.6599094e-05	 5.5649538e-04	 1.6539536e-05	 1.0278006e-04	 2.5783609e-06
 6.2500000e-01	 5.0572789e+03	 4.7972044e+02	 4.8924671e+01	 6.9042984e+00	 6.5930193e+00	 5.2239804e-01	 9.9892077e-01	 7.4387101e-02	 2.3854277e-01	 1.3368885e-02	 1.0862307e-01	 5.0714940e-03	 3.3634668e-02	 1.4590082e-03	 1.3001545e-02	 5.1233918e-04	 4.9031782e-03	 1.9055231e-04	 1.9694239e-03	 6.8591968e-05	 5.5546716e-04	 1.6005529e-05	 1.0185745e-04	 2.2734205e-06
 6.3000000e-01	 5.1533755e+03	 4.8974257e+02	 4.6755231e+01	 6.6010375e+00	 6.2799261e+00	 5.0927882e-01	 9.4654055e-01	 7.2691219e-02	 2.4106081e-01	 1.2719810e-02	 1.0590980e-01	 5.2039912e-03	 3.3099240e-02	 1.4248126e-03	 1.2758950e-02	 5.1443223e-04	 4.9239805e-03	 1.9448895e-04	 1.9362428e-03	 6.8305345e-05	 5.5550600e-04	 1.6329692e-05	 1.0239140e-04	 2.5480550e-06
 6.3500000e-01	 5.2494676e+03	 4.9985813e+02	 4.4780402e+01	 6.2974775e+00	 5.9501662e+00	 4.9263697e-01	 8.9743936e-01	 7.0118810e-02	 2.4837071e-01	 1.2565010e-02	 1.0336610e-01	 5.2192614e-03	 3.3077230e-02	 1.3943717e-03	 1.2487426e-02	 5.0080319e-04	 4.9003481e-03	 2.0045751e-04	 1.9385256e-03	 6.5626049e-05	 5.5425749e-04	 1.6767651e-05	 1.0159505e-04	 2.3370939e-06
 6.4000000e-01	 5.3454144e+03	 5.1005408e+02	 4.3025174e+01	 5.9972505e+00	 5.6185199e+00	 4.7313465e-01	 8.5613723e-01	 6.6913104e-02	 2.5885516e-01	 1.2887509e-02	 1.0170648e-01	 5.1207482e-03	 3.3494281e-02	 1.3849975e-03	 1.2364310e-02	 4.7970218e-04	 4.8492453e-03	 2.0388441e-04	 1.9623850e-03	 6.5634233e-05	 5.5223381e-04	 1.6157407e-05	 1.0180587e-04	 2.4768059e-06
 6.4500000e-01	 5.4410756e+03	 5.2031720e+02	 4.1511243e+01	 5.7039953e+00	 5.2995816e+00	 4.5150977e-01	 8.2622622e-01	 6.3374530e-02	 2.7040340e-01	 1.3591595e-02	 1.0133098e-01	 4.9462651e-03	 3.4061678e-02	 1.3994446e-03	 1.2444778e-02	 4.6745672e-04	 4.8159721e-03	 1.9688402e-04	 1.9585814e-03	 6.7723283e-05	 5.5067906e-04	 1.6045382e-05	 1.0143532e-04	 2.4133206e-06
 6.5000000e-01	 5.5363128e+03	 5.3063428e+02	 4.0256661e+01	 5.4211724e+00	 5.0070690e+00	 4.2855097e-01	 8.1007693e-01	 5.9835686e-02	 2.8081001e-01	 1.4539387e-02	 1.0221500e-01	 4.7508906e-03	 3.4440259e-02	 1.4248453e-03	 1.2630328e-02	 4.7409830e-04	 4.8228807e-03	 1.8934851e-04	 1.9306369e-03	 6.8682483e-05	 5.5164062e-04	 1.6821002e-05	 1.0150353e-04	 2.3976638e-06
 6.5500000e-01	 5.6309900e+03	 5.4099247e+02	 3.9275601e+01	 5.1521730e+00	 4.7533156e+00	 4.0508313e-01	 8.0863227e-01	 5.6628679e-02	 2.8818260e-01	 1.5571770e-02	 1.0393986e-01	 4.5868394e-03	 3.4415883e-02	 1.4464489e-03	 1.2756426e-02	 4.9142554e-04	 4.8473470e-03	 1.9010362e-04	 1.9248876e-03	 6.6196186e-05	 5.5174156e-04	 1.6350488e-05	 1.0146255e-04	 2.4817916e-06
 6.6000000e-01	 5.7249699e+03	 5.5137873e+02	 3.8578113e+01	 4.9003045e+00	 4.5487157e+00	 3.8195903e-01	 8.2136085e-01	 5.4052725e-02	 2.9126750e-01	 1.6520030e-02	 1.0584704e-01	 4.4899669e-03	 3.4000375e-02	 1.4564618e-03	 1.2721611e-02	 5.0477998e-04	 4.8537690e-03	 1.9368278e-04	 1.9470264e-03	 6.5071518e-05	 5.4851850e-04	 1.5916809e-05	 1.0137700e-04	 2.3430506e-06
 6.6500000e-01	 5.8181179e+03	 5.6178009e+02	 3.8170196e+01	 4.6688030e+00	 4.4012892e+00	 3.6005510e-01	 8.4636451e-01	 5.2337758e-02	 2.8964270e-01	 1.7224976e-02	 1.0726959e-01	 4.4783834e-03	 3.3409339e-02	 1.4518435e-03	 1.2558957e-02	 5.0627225e-04	 4.8338704e-03	 1.9927582e-04	 1.9543473e-03	 6.6921535e-05	 5.4924266e-04	 1.6715927e-05	 1.0154055e-04	 2.5543636e-06
 6.7000000e-01	 5.9102991e+03	 5.7218348e+02	 3.8053603e+01	 4.4608022e+00	 4.3163960e+00	 3.4027437e-01	 8.8063632e-01	 5.1617688e-02	 2.8375518e-01	 1.7563380e-02	 1.0774059e-01	 4.5520274e-03	 3.2939876e-02	 1.4323042e-03	 1.2395049e-02	 4.9530464e-04	 4.8089567e-03	 2.0018387e-04	 1.9314063e-03	 6.8370734e-05	 5.5205114e-04	 1.6627081e-05	 1.0139907e-04	 2.3055403e-06
 6.7500000e-01	 6.0013868e+03	 5.8257617e+02	 3.8225834e+01	 4.2793079e+00	 4.2965230e+00	 3.2353061e-01	 9.2039172e-01	 5.1918870e-02	 2.7480072e-01	 1.7472440e-02	 1.0712339e-01	 4.6903693e-03	 3.2813227e-02	 1.4049640e-03	 1.2341292e-02	 4.7861958e-04	 4.8004861e-03	 1.9319770e-04	 1.9153487e-03	 6.6615174e-05	 5.4784816e-04	 1.6024928e-05	 1.0173231e-04	 2.5796049e-06
 6.8000000e-01	 6.0912531e+03	 5.9294540e+02	 3.8680438e+01	 4.1271262e+00	 4.3412621e+00	 3.1072067e-01	 9.6146109e-01	 5.3164036e-02	 2.6448405e-01	 1.6966542e-02	 1.0564052e-01	 4.8519597e-03	 3.3062094e-02	 1.3854796e-03	 1.2413646e-02	 4.6975530e-04	 4.8088128e-03	 1.8975089e-04	 1.9308150e-03	 6.4630886e-05	 5.4618845e-04	 1.6473110e-05	 1.0129455e-04	 2.2862223e-06
 6.8500000e-01	 6.1797716e+03	 6.0327839e+02	 3.9407469e+01	 4.0068190e+00	 4.4473496e+00	 3.0263700e-01	 9.9969934e-01	 5.5195236e-02	 2.5469236e-01	 1.6138927e-02	 1.0377579e-01	 4.9851558e-03	 3.3522215e-02	 1.3873022e-03	 1.2532381e-02	 4.7624510e-04	 4.8186167e-03	 1.9128890e-04	 1.9490954e-03	 6.6466716e-05	 5.5187878e-04	 1.6928504e-05	 1.0191806e-04	 2.6096391e-06
 6.9000000e-01	 6.2668187e+03	 6.1356226e+02	 4.0393086e+01	 3.9205343e+00	 4.6088951e+00	 2.9985867e-01	 1.0313912e+00	 5.7799164e-02	 2.4714548e-01	 1.5147402e-02	 1.0211751e-01	 5.0480264e-03	 3.3927809e-02	 1.4078823e-03	 1.2597797e-02	 4.9063381e-04	 4.8174256e-03	 1.9456753e-04	 1.9385871e-03	 6.8180840e-05	 5.4923422e-04	 1.6300073e-05	 1.0139003e-04	 2.2964971e-06
 6.9500000e-01	 6.3522712e+03	 6.2378420e+02	 4.1619990e+01	 3.8698617e+00	 4.8176897e+00	 3.0262807e-01	 1.0535930e+00	 6.0729316e-02	 2.4308679e-01	 1.4185045e-02	 1.0116678e-01	 5.0252167e-03	 3.4061110e-02	 1.4320408e-03	 1.2566684e-02	 5.0149346e-04	 4.8070565e-03	 1.9927049e-04	 1.9176450e-03	 6.7355620e-05	 5.4383225e-04	 1.6099352e-05	 1.0194852e-04	 2.6142531e-06
 7.0000000e-01	 6.4360042e+03	 6.3393156e+02	 4.3067747e+01	 3.8557096e+00	 5.0635739e+00	 3.1076895e-01	 1.0644186e+00	 6.3724224e-02	 2.4308845e-01	 1.3438016e-02	 1.0118373e-01	 4.9332027e-03	 3.3863351e-02	 1.4478063e-03	 1.2478788e-02	 5.0355916e-04	 4.7993007e-03	 1.9728683e-04	 1.9218112e-03	 6.4763688e-05	 5.5022857e-04	 1.6883365e-05	 1.0160283e-04	 2.3432077e-06
 7.0500000e-01	 6.5178998e+03	 6.4399209e+02	 4.4713145e+01	 3.8781907e+00	 5.3349114e+00	 3.2370555e-01	 1.0631566e+00	 6.6522390e-02	 2.4696563e-01	 1.3038107e-02	 1.0211287e-01	 4.8101154e-03	 3.3456873e-02	 1.4527100e-03	 1.2413461e-02	 4.9652500e-04	 4.8000856e-03	 1.9114070e-04	 1.9432808e-03	 6.5803927e-05	 5.5174141e-04	 1.6673009e-05	 1.0193073e-04	 2.5896463e-06
 7.1000000e-01	 6.5978377e+03	 6.5395311e+02	 4.6530502e+01	 3.9366396e+00	 5.6191244e+00	 3.4055629e-01	 1.0503093e+00	 6.8882503e-02	 2.5383757e-01	 1.3032489e-02	 1.0361759e-01	 4.6972650e-03	 3.3068767e-02	 1.4477730e-03	 1.2419651e-02	 4.8519477e-04	 4.8045813e-03	 1.9004011e-04	 1.9470400e-03	 6.8155636e-05	 5.4417079e-04	 1.6062611e-05	 1.0201893e-04	 2.4171300e-06
 7.1500000e-01	 6.6757018e+03	 6.6380212e+02	 4.8491964e+01	 4.0295804e+00	 5.9032560e+00	 3.6026269e-01	 1.0274917e+00	 7.0597596e-02	 2.6231823e-01	 1.3388356e-02	 1.0519380e-01	 4.6218441e-03	 3.2901454e-02	 1.4330128e-03	 1.2479159e-02	 4.7924152e-04	 4.8078676e-03	 1.9142472e-04	 1.9299843e-03	 6.8273541e-05	 5.4796833e-04	 1.6682836e-05	 1.0186923e-04	 2.5501449e-06
 7.2000000e-01	 6.7513817e+03	 6.7352681e+02	 5.0568097e+01	 4.1548880e+00	 6.1745644e+00	 3.8170972e-01	 9.9727183e-01	 7.1515144e-02	 2.7079050e-01	 1.4021038e-02	 1.0633506e-01	 4.5935254e-03	 3.3030501e-02	 1.4128942e-03	 1.2530150e-02	 4.8360329e-04	 4.8100508e-03	 1.9525065e-04	 1.9232943e-03	 6.5623090e-05	 5.5303657e-04	 1.6952367e-05	 1.0239276e-04	 2.4842259e-06
 7.2500000e-01	 6.8247735e+03	 6.8311477e+02	 5.2728085e+01	 4.3098191e+00	 6.4211179e+00	 4.0380696e-01	 9.6287408e-01	 7.1554526e-02	 2.7770274e-01	 1.4817147e-02	 1.0668822e-01	 4.6119421e-03	 3.3371081e-02	 1.3984925e-03	 1.2527349e-02	 4.9223949e-04	 4.8081020e-03	 1.9851387e-04	 1.9376619e-03	 6.5073013e-05	 5.4543995e-04	 1.6118704e-05	 1.0166278e-04	 2.5028681e-06
 7.3000000e-01	 6.8957751e+03	 6.9255434e+02	 5.4940313e+01	 4.4912715e+00	 6.6322893e+00	 4.2553376e-01	 9.2784246e-01	 7.0717791e-02	 2.8185124e-01	 1.5646602e-02	 1.0616431e-01	 4.6716232e-03	 3.3724307e-02	 1.3989758e-03	 1.2478532e-02	 4.9752559e-04	 4.7979960e-03	 1.9384189e-04	 1.9463068e-03	 6.7767020e-05	 5.4528715e-04	 1.6307353e-05	 1.0262301e-04	 2.5565474e-06
 7.3500000e-01	 6.9642838e+03	 7.0183400e+02	 5.7172945e+01	 4.6959151e+00	 6.7992605e+00	 4.4597546e-01	 8.9566670e-01	 6.9086900e-02	 2.8257581e-01	 1.6372640e-02	 1.0495855e-01	 4.7583593e-03	 3.3886354e-02	 1.4122924e-03	 1.2430464e-02	 4.9787467e-04	 4.7837617e-03	 1.8908581e-04	 1.9330496e-03	 6.8389489e-05	 5.5254070e-04	 1.6993637e-05	 1.0137570e-04	 2.4581138e-06
 7.4000000e-01	 7.0302093e+03	 7.1094244e+02	 5.9394322e+01	 4.9203059e+00	 6.9153780e+00	 4.6434091e-01	 8.6945772e-01	 6.6824341e-02	 2.7986602e-01	 1.6869946e-02	 1.0346962e-01	 4.8453655e-03	 3.3753073e-02	 1.4271385e-03	 1.2421510e-02	 4.9361707e-04	 4.7771762e-03	 1.9014349e-04	 1.9193069e-03	 6.6241167e-05	 5.4693362e-04	 1.6304632e-05	 1.0267412e-04	 2.6316641e-06
 7.4500000e-01	 7.0934589e+03	 7.1986892e+02	 6.1573525e+01	 5.1609864e+00	 6.9763758e+00	 4.7997174e-01	 8.5161760e-01	 6.4155805e-02	 2.7433337e-01	 1.7048686e-02	 1.0216305e-01	 4.8995773e-03	 3.3378418e-02	 1.4342362e-03	 1.2444937e-02	 4.8540121e-04	 4.7844256e-03	 1.9251617e-04	 1.9252357e-03	 6.4313157e-05	 5.4246416e-04	 1.5963010e-05	 1.0112855e-04	 2.4027931e-06
 7.5000000e-01	 7.1539465e+03	 7.2860258e+02	 6.3680577e+01	 5.4144672e+00	 6.9804714e+00	 4.9234692e-01	 8.4360770e-01	 6.1348675e-02	 2.6706654e-01	 1.6874562e-02	 1.0141857e-01	 4.8981525e-03	 3.2945724e-02	 1.4318463e-03	 1.2458807e-02	 4.7922583e-04	 4.7947965e-03	 1.9659098e-04	 1.9349457e-03	 6.6571149e-05	 5.4983379e-04	 1.6683517e-05	 1.0258957e-04	 2.6736621e-06
 7.5500000e-01	 7.2115900e+03	 7.3713292e+02	 6.5686977e+01	 5.6772959e+00	 6.9284463e+00	 5.0109507e-01	 8.4584885e-01	 5.8686337e-02	 2.5941450e-01	 1.6380768e-02	 1.0141835e-01	 4.8419759e-03	 3.2665037e-02	 1.4225495e-03	 1.2430719e-02	 4.8111232e-04	 4.7911265e-03	 1.9702055e-04	 1.9269571e-03	 6.7929704e-05	 5.4776398e-04	 1.6540405e-05	 1.0095463e-04	 2.3680107e-06
 7.6000000e-01	 7.2663129e+03	 7.4544978e+02	 6.7566111e+01	 5.9461184e+00	 6.8235404e+00	 5.0599498e-01	 8.5769638e-01	 5.6432375e-02	 2.5273831e-01	 1.5665686e-02	 1.0209902e-01	 4.7565370e-03	 3.2658786e-02	 1.4097530e-03	 1.2370332e-02	 4.8718481e-04	 4.7715415e-03	 1.9135530e-04	 1.9117407e-03	 6.6586282e-05	 5.4023557e-04	 1.5849547e-05	 1.0230090e-04	 2.6786008e-06
 7.6500000e-01	 7.3180416e+03	 7.5354306e+02	 6.9293396e+01	 6.2176555e+00	 6.6713237e+00	 5.0697868e-01	 8.7755684e-01	 5.4793713e-02	 2.4815688e-01	 1.4872543e-02	 1.0317588e-01	 4.6770590e-03	 3.2899546e-02	 1.3982213e-03	 1.2320378e-02	 4.9005837e-04	 4.7559696e-03	 1.8983052e-04	 1.9125677e-03	 6.4160806e-05	 5.4675839e-04	 1.6337287e-05	 1.0082900e-04	 2.3398475e-06
 7.7000000e-01	 7.3667085e+03	 7.6140332e+02	 7.0846408e+01	 6.4885273e+00	 6.4793514e+00	 5.0411839e-01	 9.0307379e-01	 5.3893782e-02	 2.4635563e-01	 1.4156571e-02	 1.0424524e-01	 4.6273376e-03	 3.3229288e-02	 1.3929862e-03	 1.2320045e-02	 4.8903006e-04	 4.7612530e-03	 1.9181389e-04	 1.9254640e-03	 6.5272302e-05	 5.4896609e-04	 1.6745902e-05	 1.0205123e-04	 2.6772545e-06
 7.7500000e-01	 7.4122470e+03	 7.6902082e+02	 7.2205513e+01	 6.7555892e+00	 6.2567613e+00	 4.9761473e-01	 9.3139122e-01	 5.3765405e-02	 2.4749096e-01	 1.3648606e-02	 1.0491942e-01	 4.6092726e-03	 3.3449417e-02	 1.3962756e-03	 1.2366448e-02	 4.8634025e-04	 4.7789375e-03	 1.9348694e-04	 1.9259323e-03	 6.7326814e-05	 5.3957743e-04	 1.5838592e-05	 1.0096937e-04	 2.3338060e-06
 7.8000000e-01	 7.4545982e+03	 7.7638653e+02	 7.3353986e+01	 7.0158779e+00	 6.0138982e+00	 4.8779136e-01	 9.5945381e-01	 5.4354534e-02	 2.5118305e-01	 1.3424690e-02	 1.0495090e-01	 4.6108449e-03	 3.3424849e-02	 1.4047873e-03	 1.2412747e-02	 4.8214384e-04	 4.7825059e-03	 1.9613259e-04	 1.9102359e-03	 6.6754141e-05	 5.4290036e-04	 1.5948653e-05	 1.0177677e-04	 2.6859932e-06
 7.8500000e-01	 7.4937079e+03	 7.8349130e+02	 7.4278157e+01	 7.2663943e+00	 5.7618458e+00	 4.7507133e-01	 9.8432868e-01	 5.5547224e-02	 2.5661479e-01	 1.3499751e-02	 1.0430541e-01	 4.6226387e-03	 3.3150234e-02	 1.4114833e-03	 1.2405213e-02	 4.7866569e-04	 4.7604921e-03	 1.9320121e-04	 1.9019224e-03	 6.4557431e-05	 5.4897076e-04	 1.6814531e-05	 1.0103633e-04	 2.3471097e-06
 7.9000000e-01	 7.5295258e+03	 7.9032730e+02	 7.4967659e+01	 7.5042663e+00	 5.5118558e+00	 4.5995685e-01	 1.0035181e+00	 5.7197504e-02	 2.6270502e-01	 1.3840099e-02	 1.0316838e-01	 4.6449900e-03	 3.2752299e-02	 1.4109957e-03	 1.2328042e-02	 4.7970312e-04	 4.7316217e-03	 1.8790376e-04	 1.9123861e-03	 6.3835033e-05	 5.4014192e-04	 1.6031152e-05	 1.0138329e-04	 2.6549883e-06
 7.9500000e-01	 7.5620082e+03	 7.9688659e+02	 7.5415887e+01	 7.7269551e+00	 5.2748797e+00	 4.4301074e-01	 1.0151415e+00	 5.9138626e-02	 2.6830812e-01	 1.4380334e-02	 1.0187875e-01	 4.6776941e-03	 3.2418657e-02	 1.4030370e-03	 1.2219306e-02	 4.8318463e-04	 4.7237651e-03	 1.8882972e-04	 1.9200330e-03	 6.5979973e-05	 5.3894836e-04	 1.5767019e-05	 1.0112620e-04	 2.3813473e-06
 8.0000000e-01	 7.5911156e+03	 8.0316160e+02	 7.5619633e+01	 7.9320818e+00	 5.0610280e+00	 4.2484188e-01	 1.0181612e+00	 6.1200305e-02	 2.7240276e-01	 1.5032039e-02	 1.0081024e-01	 4.7085587e-03	 3.2297363e-02	 1.3912162e-03	 1.2144454e-02	 4.8360626e-04	 4.7422494e-03	 1.9055581e-04	 1.9085750e-03	 6.6127818e-05	 5.4716103e-04	 1.6664453e-05	 1.0081897e-04	 2.6065123e-06
 8.0500000e-01	 7.6168139e+03	 8.0914508e+02	 7.5579196e+01	 8.1174820e+00	 4.8792253e+00	 4.0610124e-01	 1.0124402e+00	 6.3211442e-02	 2.7428114e-01	 1.5690002e-02	 1.0024847e-01	 4.7170748e-03	 3.2422368e-02	 1.3801459e-03	 1.2146665e-02	 4.8125995e-04	 4.7632324e-03	 1.9251481e-04	 1.8941791e-03	 6.4776039e-05	 5.4097652e-04	 1.6276303e-05	 1.0113852e-04	 2.4593114e-06
 8.1000000e-01	 7.6390753e+03	 8.1483015e+02	 7.5298352e+01	 8.2812757e+00	 4.7367800e+00	 3.8747421e-01	 9.9873896e-01	 6.5004879e-02	 2.7365042e-01	 1.6240951e-02	 1.0030099e-01	 4.6906629e-03	 3.2695530e-02	 1.3736634e-03	 1.2208922e-02	 4.7962131e-04	 4.7577018e-03	 1.9373242e-04	 1.8953451e-03	 6.3111460e-05	 5.3567685e-04	 1.5657858e-05	 1.0033703e-04	 2.5282335e-06
 8.1500000e-01	 7.6578781e+03	 8.2021070e+02	 7.4784016e+01	 8.4217131e+00	 4.6390877e+00	 3.6967679e-01	 9.7858549e-01	 6.6422691e-02	 2.7066222e-01	 1.6583222e-02	 1.0087019e-01	 4.6384273e-03	 3.2942275e-02	 1.3737044e-03	 1.2265226e-02	 4.7833309e-04	 4.7240147e-03	 1.8857707e-04	 1.9030973e-03	 6.4444536e-05	 5.4458398e-04	 1.6298074e-05	 1.0110081e-04	 2.5459595e-06
 8.2000000e-01	 7.6732008e+03	 8.2528054e+02	 7.4046231e+01	 8.5372621e+00	 4.5894052e+00	 3.5344380e-01	 9.5411147e-01	 6.7332495e-02	 2.6586429e-01	 1.6648516e-02	 1.0169774e-01	 4.5865670e-03	 3.3002431e-02	 1.3783853e-03	 1.2252932e-02	 4.7667631e-04	 4.6915377e-03	 1.8516353e-04	 1.8987591e-03	 6.5377688e-05	 5.4187198e-04	 1.6560594e-05	 9.9827823e-05	 2.4356621e-06
 8.2500000e-01	 7.6850302e+03	 8.3003403e+02	 7.3098130e+01	 8.6267976e+00	 4.5887754e+00	 3.3952493e-01	 9.2781146e-01	 6.7641142e-02	 2.6010435e-01	 1.6421250e-02	 1.0245262e-01	 4.5579430e-03	 3.2814950e-02	 1.3826622e-03	 1.2161100e-02	 4.7662387e-04	 4.6902290e-03	 1.8749602e-04	 1.8847571e-03	 6.4652298e-05	 5.3237400e-04	 1.5665308e-05	 1.0089834e-04	 2.6051012e-06
 8.3000000e-01	 7.6933603e+03	 8.3446642e+02	 7.1955720e+01	 8.6895058e+00	 4.6359935e+00	 3.2864907e-01	 9.0228003e-01	 6.7306769e-02	 2.5435991e-01	 1.5944968e-02	 1.0284310e-01	 4.5548159e-03	 3.2449365e-02	 1.3822837e-03	 1.2041791e-02	 4.7755751e-04	 4.7170119e-03	 1.9003744e-04	 1.8788951e-03	 6.3169860e-05	 5.3977621e-04	 1.5863732e-05	 9.9511710e-05	 2.3729348e-06
 8.3500000e-01	 7.6981895e+03	 8.3857332e+02	 7.0637275e+01	 8.7248658e+00	 4.7276973e+00	 3.2146169e-01	 8.7994498e-01	 6.6351171e-02	 2.4956552e-01	 1.5314233e-02	 1.0270837e-01	 4.5611557e-03	 3.2068303e-02	 1.3766813e-03	 1.1971755e-02	 4.7597691e-04	 4.7365850e-03	 1.9320635e-04	 1.8859930e-03	 6.3341494e-05	 5.4253104e-04	 1.6651047e-05	 1.0055892e-04	 2.6392158e-06
 8.4000000e-01	 7.6995186e+03	 8.4235045e+02	 6.9163305e+01	 8.7326699e+00	 4.8586451e+00	 3.1844916e-01	 8.6284539e-01	 6.4862086e-02	 2.4644569e-01	 1.4653703e-02	 1.0206427e-01	 4.5619404e-03	 3.1839550e-02	 1.3685209e-03	 1.1992978e-02	 4.7271106e-04	 4.7189413e-03	 1.9236985e-04	 1.8896456e-03	 6.4704036e-05	 5.3121165e-04	 1.5699733e-05	 9.9293139e-05	 2.3275515e-06
 8.4500000e-01	 7.6973567e+03	 8.4579363e+02	 6.7556374e+01	 8.7130224e+00	 5.0219018e+00	 3.1983724e-01	 8.5241459e-01	 6.2989741e-02	 2.4540399e-01	 1.4087798e-02	 1.0108855e-01	 4.5576946e-03	 3.1849296e-02	 1.3618773e-03	 1.2075801e-02	 4.7244030e-04	 4.6764299e-03	 1.8671601e-04	 1.8796427e-03	 6.4465421e-05	 5.3439802e-04	 1.5583268e-05	 1.0036549e-04	 2.6417120e-06
 8.5000000e-01	 7.6917143e+03	 8.4889905e+02	 6.5840417e+01	 8.6663388e+00	 5.2091850e+00	 3.2553590e-01	 8.4936511e-01	 6.0933827e-02	 2.4645841e-01	 1.3709645e-02	 1.0005991e-01	 4.5588430e-03	 3.2062811e-02	 1.3598272e-03	 1.2141042e-02	 4.7522375e-04	 4.6514114e-03	 1.8565512e-04	 1.8698408e-03	 6.3447163e-05	 5.4211184e-04	 1.6566742e-05	 9.9334388e-05	 2.3189781e-06
 8.5500000e-01	 7.6826071e+03	 8.5166350e+02	 6.4040685e+01	 8.5933514e+00	 5.4113043e+00	 3.3513906e-01	 8.5363198e-01	 5.8916385e-02	 2.4926652e-01	 1.3564895e-02	 9.9263239e-02	 4.5698191e-03	 3.2344256e-02	 1.3629354e-03	 1.2123068e-02	 4.7670958e-04	 4.6691826e-03	 1.8853285e-04	 1.8747904e-03	 6.2674607e-05	 5.3248229e-04	 1.6053940e-05	 1.0013004e-04	 2.6233150e-06
 8.6000000e-01	 7.6700549e+03	 8.5408408e+02	 6.2183247e+01	 8.4951145e+00	 5.6185498e+00	 3.4797422e-01	 8.6440631e-01	 5.7155443e-02	 2.5320477e-01	 1.3652838e-02	 9.8903836e-02	 4.5797990e-03	 3.2531823e-02	 1.3693261e-03	 1.2022384e-02	 4.7603776e-04	 4.7065482e-03	 1.9154068e-04	 1.8835027e-03	 6.4085616e-05	 5.3141848e-04	 1.5583434e-05	 9.9351299e-05	 2.3159788e-06
 8.6500000e-01	 7.6540855e+03	 8.5615892e+02	 6.0294518e+01	 8.3728476e+00	 5.8211532e+00	 3.6319503e-01	 8.8025422e-01	 5.5831688e-02	 2.5748576e-01	 1.3938397e-02	 9.9046605e-02	 4.5721725e-03	 3.2519007e-02	 1.3754596e-03	 1.1906601e-02	 4.7467470e-04	 4.7166316e-03	 1.9341288e-04	 1.8782727e-03	 6.4518301e-05	 5.4115389e-04	 1.6263000e-05	 9.9946522e-05	 2.6187321e-06
 8.7000000e-01	 7.6347283e+03	 8.5788592e+02	 5.8400943e+01	 8.2282097e+00	 6.0097504e+00	 3.7987512e-01	 8.9926732e-01	 5.5055711e-02	 2.6130300e-01	 1.4365685e-02	 9.9597435e-02	 4.5427156e-03	 3.2305617e-02	 1.3780269e-03	 1.1856770e-02	 4.7155742e-04	 4.6833471e-03	 1.8956290e-04	 1.8655781e-03	 6.4186600e-05	 5.3369606e-04	 1.6317265e-05	 9.9257997e-05	 2.3295321e-06
 8.7500000e-01	 7.6120151e+03	 8.5926360e+02	 5.6528552e+01	 8.0630616e+00	 6.1757946e+00	 3.9708787e-01	 9.1929275e-01	 5.4859854e-02	 2.6397404e-01	 1.4863136e-02	 1.0034137e-01	 4.5065154e-03	 3.1993279e-02	 1.3757742e-03	 1.1903249e-02	 4.6771505e-04	 4.6418268e-03	 1.8474618e-04	 1.8647326e-03	 6.2824201e-05	 5.2883205e-04	 1.5658509e-05	 9.9556675e-05	 2.5799257e-06
 8.8000000e-01	 7.5859876e+03	 8.6029150e+02	 5.4702931e+01	 7.8794445e+00	 6.3119167e+00	 4.1396267e-01	 9.3815579e-01	 5.5202590e-02	 2.6505023e-01	 1.5346628e-02	 1.0101144e-01	 4.4862178e-03	 3.1728544e-02	 1.3699249e-03	 1.1999510e-02	 4.6879338e-04	 4.6369445e-03	 1.8535275e-04	 1.8742932e-03	 6.3151044e-05	 5.3950754e-04	 1.6035084e-05	 9.9277015e-05	 2.3381300e-06
 8.8500000e-01	 7.5566945e+03	 8.6096912e+02	 5.2948908e+01	 7.6799044e+00	 6.4122533e+00	 4.2972160e-01	 9.5387528e-01	 5.5992387e-02	 2.6438209e-01	 1.5731179e-02	 1.0137638e-01	 4.4930063e-03	 3.1625565e-02	 1.3632326e-03	 1.2056720e-02	 4.7481649e-04	 4.6715658e-03	 1.8784703e-04	 1.8748926e-03	 6.3863498e-05	 5.3535278e-04	 1.6490475e-05	 9.9283121e-05	 2.5271540e-06
